Source_File,spectral_flatness,spectral_flux,spectral_variance,rms_spectral_difference,median_frequency,spectral_centroid,spectral_skewness,peak_frequency,spectral_entropy,dominant_frequency,spectral_kurtosis,psd_variance,spectral_spread,band_energy_ratio,spectral_rolloff,spectral_irregularity,spectral_slope,spectral_mean,sum_of_squares_spectral_difference,spectral_crest,matched_filter_rms,spectral_modulation_energy,psd_mean,spectral_sharpness,fault
OR014@6_0.csv,0.49286872,2872.115202,7.031434301,2.370775758,3304.6875,2782.357685,3.801804414,3398.4375,8.139256585,3398.4375,20.80138496,2.19E-10,1483.470394,0.26980386,4125,0.658702181,-0.000136281,1.930473939,2872.115202,13.2185039,3.279964013,5508.179932,0.000246068,24.71430501,OR014@6_0
OR014@6_0.csv,0.482594562,2063.430297,5.287751436,2.009483532,3257.8125,2753.497769,3.056715753,3433.59375,8.163387501,3433.59375,13.2637478,1.81E-10,1492.035863,0.277693401,4136.71875,0.659057451,-0.000142859,1.780965876,2063.430297,10.66325218,2.908537586,4331.310534,0.000256486,19.45692327,OR014@6_0
OR014@6_0.csv,0.530288032,2823.820986,6.237846166,2.350759125,3292.96875,2837.424592,3.417957426,3398.4375,8.210280445,3398.4375,16.98478953,2.22E-10,1474.49026,0.250989211,4136.71875,0.634646159,-0.00010259,1.963864366,2823.820986,10.27236753,3.177201507,5168.44002,0.00026717,18.36165541,OR014@6_0
OR014@6_0.csv,0.567518378,3443.676997,6.478132967,2.595976488,3281.25,2817.509125,3.761610984,3398.4375,8.216273727,3398.4375,23.36254507,2.38E-10,1490.173324,0.260967915,4148.4375,0.709918288,-0.000115693,1.964989103,3443.676997,13.88099778,3.215480546,5293.729353,0.000278164,25.75842328,OR014@6_0
OR014@6_0.csv,0.540251061,2705.120904,5.71684881,2.300821305,3234.375,2774.561739,2.736759374,3433.59375,8.208721693,3433.59375,9.549423685,2.25E-10,1481.279574,0.267169597,4136.71875,0.678083956,-0.000140463,1.919070915,2705.120904,9.342698566,3.065890081,4812.637177,0.000289303,17.60495772,OR014@6_0
OR014@6_0.csv,0.502756,3028.593029,6.696156979,2.434501291,3292.96875,2830.183356,2.927574505,3421.875,8.162142467,3421.875,11.60300003,2.66E-10,1505.734798,0.262356005,4148.4375,0.681132179,-0.000109326,2.000379143,3028.593029,10.61992032,3.270729841,5477.208931,0.000300636,20.50728866,OR014@6_0
OR014@6_0.csv,0.508527639,2595.50049,6.882332752,2.253720772,3363.28125,2883.972423,3.093094246,3398.4375,8.150064497,3398.4375,12.49390896,2.80E-10,1472.768751,0.245143324,4148.4375,0.654735576,-7.27E-05,1.979530152,2595.50049,10.24866181,3.28646807,5530.046656,0.00031235,19.13199752,OR014@6_0
OR014@6_0.csv,0.533208528,3382.490663,6.357565675,2.572810818,3351.5625,2866.892086,3.120802225,3398.4375,8.170022224,3398.4375,12.57482383,2.69E-10,1466.863579,0.246253254,4136.71875,0.704447441,-8.12E-05,1.914871053,3382.490663,9.877847969,3.166116995,5132.439974,0.000324106,18.07028004,OR014@6_0
OR014@6_0.csv,0.507880798,2138.389259,5.965581179,2.045657545,3363.28125,2892.405031,2.410973453,0,8.19117961,0,6.748497164,2.75E-10,1458.732388,0.23927562,4148.4375,0.611567016,-6.72E-05,1.981940997,2138.389259,7.802924723,3.145420687,5065.559703,0.000336046,14.82946588,OR014@6_0
OR014@6_0.csv,0.538751666,2391.494426,6.217767999,2.16333729,3339.84375,2855.073018,3.026970918,3410.15625,8.199548617,3410.15625,12.40330421,2.88E-10,1474.780549,0.252438609,4136.71875,0.640387849,-9.11E-05,1.965841251,2391.494426,9.736518751,3.175263741,5162.137511,0.000348172,18.76617671,OR014@6_0
OR014@6_0.csv,0.524090256,2710.557591,7.78043477,2.303132212,3363.28125,2851.347394,3.22515771,3421.875,8.134150292,3421.875,13.26057449,3.57E-10,1458.322687,0.245133089,4101.5625,0.650301331,-9.75E-05,2.049060041,2710.557591,10.02062068,3.461081019,6133.289894,0.00036084,19.08509602,OR014@6_0
OR014@6_0.csv,0.528793621,2716.17116,6.128636228,2.305515874,3292.96875,2805.342791,3.129870911,3410.15625,8.204647652,3410.15625,15.11475414,3.08E-10,1496.156269,0.264140039,4136.71875,0.647683833,-0.00012411,1.972101485,2716.17116,11.72800291,3.165094074,5129.124093,0.000373281,20.83917993,OR014@6_0
OR014@6_0.csv,0.493845954,3230.765507,6.866212695,2.514445742,3328.125,2815.305235,3.222861561,3398.4375,8.154418649,3398.4375,14.49223874,3.45E-10,1458.525125,0.254970363,4089.84375,0.687320876,-0.000118743,1.991926477,3230.765507,10.15227107,3.291501752,5546.999698,0.000386162,18.22675594,OR014@6_0
OR014@6_0.csv,0.533202543,2907.560951,7.724543734,2.385360172,3398.4375,2930.57823,3.438746633,3410.15625,8.140363131,3410.15625,15.56675102,3.87E-10,1440.521148,0.226547851,4148.4375,0.673832917,-4.30E-05,2.028374689,2907.560951,10.81460056,3.44076265,6061.489977,0.000399299,21.55078113,OR014@6_0
OR014@6_0.csv,0.505632194,2204.590383,6.050930584,2.07708134,3363.28125,2868.567178,3.341998026,3421.875,8.180882264,3421.875,16.53644803,3.29E-10,1458.536448,0.243085137,4136.71875,0.633416915,-7.95E-05,1.899847914,2204.590383,11.78771723,3.108110789,4946.100572,0.000412663,22.03793935,OR014@6_0
OR014@6_0.csv,0.487017802,2986.791275,7.569297619,2.417641973,3375,2839.221852,3.561722076,3410.15625,8.105495324,3410.15625,16.50062309,3.98E-10,1457.678545,0.253906425,4125,0.685624449,-0.000100903,1.953983662,2986.791275,11.50653618,3.374514746,5830.323082,0.000426133,20.36168117,OR014@6_0
OR014@6_0.csv,0.515454624,3147.508576,6.633954944,2.481835606,3316.40625,2875.775047,3.158932769,3574.21875,8.165629014,3574.21875,13.47573373,3.77E-10,1468.008255,0.24564273,4148.4375,0.684785901,-7.75E-05,1.964915157,3147.508576,10.13540901,3.239575052,5373.361417,0.000439819,18.39816791,OR014@6_0
OR014@6_0.csv,0.495417459,2909.853791,8.177316724,2.386300509,3398.4375,2897.717395,3.104083589,3410.15625,8.08376176,3410.15625,11.48260026,4.56E-10,1451.448858,0.234538971,4136.71875,0.649474251,-6.55E-05,2.037843111,2909.853791,9.721501329,3.511427241,6313.02209,0.000453875,19.46685403,OR014@6_0
OR014@6_0.csv,0.522403662,2709.852944,6.439598389,2.302832827,3292.96875,2820.546256,3.444967171,3445.3125,8.14744422,3445.3125,16.74515771,3.80E-10,1443.166309,0.249005285,4078.125,0.650919474,-0.000108806,1.88034907,2709.852944,12.25328274,3.158371576,5107.359238,0.000467917,22.21622354,OR014@6_0
OR014@6_0.csv,0.49050569,3664.015872,7.181023219,2.677738872,3363.28125,2907.121737,3.750527825,3398.4375,8.134863208,3398.4375,21.10366913,4.34E-10,1446.479708,0.230985449,4136.71875,0.661567107,-5.71E-05,1.969060097,3664.015872,13.06296648,3.325390336,5661.809093,0.000482316,25.25583974,OR014@6_0
OR014@6_0.csv,0.527766932,2509.391737,7.792040799,2.216020541,3398.4375,2919.755257,4.162934731,3398.4375,8.11170684,3398.4375,23.41600489,4.62E-10,1429.571919,0.226132163,4136.71875,0.609330096,-4.76E-05,1.919810054,2509.391737,13.31519201,3.387877129,5876.588258,0.000496901,24.79925533,OR014@6_0
OR014@6_0.csv,0.520204959,2762.783427,5.956884689,2.325214224,3363.28125,2908.166209,3.210994338,3562.5,8.177249421,3562.5,14.06876251,3.96E-10,1474.652934,0.239027987,4148.4375,0.655427937,-5.37E-05,1.875199253,2762.783427,10.30736868,3.077865645,4850.307547,0.000511771,18.23338891,OR014@6_0
OR014@6_0.csv,0.492968623,2792.264988,6.745193045,2.337587441,3386.71875,2912.713914,3.235226009,3398.4375,8.109872838,3398.4375,13.8450662,4.43E-10,1457.015747,0.238176,4148.4375,0.672642948,-5.15E-05,1.897952658,2792.264988,10.73582942,3.216740173,5297.877677,0.000526753,21.16291182,OR014@6_0
OR014@6_0.csv,0.524745482,2916.731411,6.599341089,2.389118929,3363.28125,2911.881258,3.905734543,3398.4375,8.14483107,3398.4375,22.29246654,4.43E-10,1478.43785,0.239428741,4160.15625,0.67799176,-5.11E-05,1.863769808,2916.731411,13.11241134,3.173795675,5157.36524,0.000541963,25.26787566,OR014@6_0
OR014@6_0.csv,0.497557115,2667.380222,6.953167949,2.284714896,3339.84375,2889.601304,3.453783732,3433.59375,8.11687556,3433.59375,15.83638366,4.80E-10,1442.572411,0.231408137,4136.71875,0.656608171,-6.65E-05,1.907114483,2667.380222,10.976599,3.254266984,5422.209844,0.000557665,21.50147986,OR014@6_0
OR014@6_0.csv,0.49565309,2687.356304,7.060082247,2.293254084,3375,2929.503733,3.431732653,3421.875,8.119346872,3421.875,15.77651453,5.03E-10,1432.132658,0.223684318,4148.4375,0.655249958,-4.16E-05,1.930822455,2687.356304,10.88243324,3.284533087,5523.53669,0.000573313,21.35543703,OR014@6_0
OR014@6_0.csv,0.539071026,2300.842987,6.37848074,2.121939715,3386.71875,2950.529097,3.323223639,3398.4375,8.176740303,3398.4375,15.45549921,4.83E-10,1449.124115,0.221182291,4148.4375,0.601993671,-2.80E-05,1.922828273,2300.842987,10.11867547,3.174232081,5158.783645,0.000589258,19.41904523,OR014@6_0
OR014@6_0.csv,0.497422173,2756.961719,7.9677269,2.322763099,3398.4375,2968.582401,3.950201282,3398.4375,8.077880896,3398.4375,21.23088472,5.76E-10,1430.198507,0.215749023,4148.4375,0.627350545,-1.65E-05,1.937688744,2756.961719,12.75702153,3.423793885,6001.85066,0.000605428,25.01462846,OR014@6_0
OR014@6_0.csv,0.511793173,2324.495949,6.483507574,2.132818734,3375,2893.766628,2.789942873,0,8.148767907,0,9.551290534,5.18E-10,1468.032566,0.240684428,4136.71875,0.631858053,-6.52E-05,1.949091613,2324.495949,9.262153274,3.206628399,5264.622434,0.000621851,18.25602685,OR014@6_0
OR014@6_0.csv,0.535521902,3010.787295,6.669599858,2.427334269,3339.84375,2881.845582,3.176609977,3398.4375,8.189253109,3398.4375,14.99857157,5.58E-10,1496.196232,0.249514435,4148.4375,0.626080007,-7.53E-05,2.012486447,3010.787295,11.62183183,3.274095533,5488.487198,0.000638392,21.47603041,OR014@6_0
OR014@6_0.csv,0.475356875,2695.928182,7.203112319,2.296908576,3316.40625,2790.612333,3.447867604,3421.875,8.119959946,3421.875,15.86530927,5.84E-10,1452.220645,0.257962332,4042.96875,0.639707297,-0.000132528,1.953449795,2695.928182,10.62557981,3.319499724,5641.768151,0.000655196,19.91944079,OR014@6_0
OR014@6_0.csv,0.485462616,3080.672175,6.383777448,2.455343697,3257.8125,2757.440027,3.209713497,3410.15625,8.11875122,3410.15625,14.44224114,5.39E-10,1503.726588,0.279732718,4136.71875,0.693215908,-0.000147914,1.874691357,3080.672175,11.11807103,3.146147665,5067.901507,0.000672324,21.50263546,OR014@6_0
OR014@6_0.csv,0.494938809,3100.723526,7.175492637,2.463321357,3339.84375,2819.326427,3.211580861,3421.875,8.119915044,3421.875,13.25485276,6.19E-10,1465.78336,0.259857069,4101.5625,0.673049984,-0.000114252,1.960677483,3100.723526,10.71199277,3.319600703,5642.1114,0.000689701,19.85272444,OR014@6_0
OR014@6_0.csv,0.508641949,2724.162035,6.382392704,2.308904754,3351.5625,2897.227617,3.015459762,3398.4375,8.162929472,3398.4375,12.4641707,5.84E-10,1471.529769,0.241960729,4160.15625,0.653558308,-6.28E-05,1.942614887,2724.162035,10.4331717,3.18687077,5199.946395,0.000707064,19.36839861,OR014@6_0
OR014@6_0.csv,0.534271292,2717.728309,7.120787792,2.306176642,3375,2900.608998,2.88644132,0,8.165214164,0,10.27963366,6.67E-10,1457.249594,0.236770127,4148.4375,0.612757301,-6.37E-05,2.043802275,2717.728309,8.66987473,3.361237203,5784.532753,0.000724903,16.98246799,OR014@6_0
OR014@6_0.csv,0.518996944,2474.301256,6.710267509,2.200471955,3375,2895.571842,2.733863133,3421.875,8.164885213,3421.875,9.463212909,6.50E-10,1478.270621,0.242880802,4148.4375,0.607808892,-6.63E-05,2.016692258,2474.301256,9.003592928,3.282882144,5517.985368,0.00074284,16.89691704,OR014@6_0
OR014@6_0.csv,0.529139101,2737.718774,7.188759206,2.314642734,3375,2833.262266,3.297469087,3410.15625,8.133686015,3410.15625,14.03748294,6.85E-10,1462.094503,0.255290577,4113.28125,0.64108497,-0.000105065,1.959196376,2737.718774,10.1380866,3.320724265,5645.931338,0.00076097,20.07175547,OR014@6_0
OR014@6_0.csv,0.470574878,2673.878457,6.651998502,2.287496199,3351.5625,2851.994902,3.187894818,3421.875,8.12006533,3421.875,14.36893527,6.55E-10,1464.989043,0.248601422,4136.71875,0.671562474,-9.11E-05,1.921858495,2673.878457,10.82379287,3.216448131,5296.915751,0.000779284,21.87818922,OR014@6_0
OR014@6_0.csv,0.499746025,2883.637482,7.570461511,2.375526507,3363.28125,2863.836097,3.19302121,3574.21875,8.127625951,3574.21875,12.53672519,7.56E-10,1452.938901,0.247060588,4125,0.61950692,-8.79E-05,2.02303316,2883.637482,9.451683644,3.415131722,5971.519834,0.000798012,18.06506444,OR014@6_0
OR014@6_0.csv,0.473007219,2986.900027,6.636397174,2.417685987,3339.84375,2869.636948,3.497166758,3574.21875,8.126327746,3574.21875,17.39545813,6.83E-10,1458.741384,0.249237697,4136.71875,0.660398118,-7.88E-05,1.899622313,2986.900027,11.23853813,3.200775235,5245.420598,0.000816841,21.78340814,OR014@6_0
OR014@6_0.csv,0.4692061,2536.665732,7.847585077,2.228030701,3386.71875,2907.362157,3.145510261,3410.15625,8.099760706,3410.15625,13.0668494,8.27E-10,1449.601387,0.236943363,4136.71875,0.599111415,-5.95E-05,2.056566595,2536.665732,10.61838768,3.475205208,6183.450233,0.000835863,20.23125101,OR014@6_0
OR014@6_0.csv,0.490603651,2680.393255,6.567151566,2.2902812,3292.96875,2799.375524,3.119310328,3421.875,8.163695982,3421.875,12.89707594,7.25E-10,1485.470977,0.270696594,4136.71875,0.64447217,-0.000126977,1.955843028,2680.393255,10.27236398,3.223735956,5320.946439,0.000855038,18.79925595,OR014@6_0
OR014@6_0.csv,0.522459357,3097.868741,7.937866417,2.462187126,3375,2858.291676,3.249211006,3421.875,8.126612157,3421.875,13.30257697,8.68E-10,1480.398267,0.252290558,4136.71875,0.633631295,-9.28E-05,2.049692055,3097.868741,10.39719285,3.484121688,6215.221217,0.000874738,20.46067902,OR014@6_0
OR014@6_0.csv,0.485958942,3576.554937,8.567583171,2.645586709,3398.4375,2901.534081,3.104622197,3398.4375,8.089383171,3398.4375,12.57983267,9.57E-10,1461.079156,0.238002404,4136.71875,0.661203084,-6.54E-05,2.118395681,3576.554937,10.89103761,3.613195737,6684.253917,0.000894513,22.25603626,OR014@6_0
OR014@6_0.csv,0.464023245,3405.864226,7.532163738,2.581684786,3304.6875,2816.340903,3.124877006,3410.15625,8.12136732,3410.15625,12.39478649,8.75E-10,1458.074757,0.261947799,4101.5625,0.674795699,-0.000120465,2.032583733,3405.864226,10.29669861,3.41519551,5971.74291,0.000914259,19.08511191,OR014@6_0
OR014@6_0.csv,0.448414114,3369.096232,7.812874992,2.567711688,3386.71875,2874.753908,2.727452394,3468.75,8.07544494,3468.75,8.848616346,9.18E-10,1430.449216,0.24108426,4078.125,0.702634905,-8.18E-05,2.055898968,3369.096232,8.402434276,3.469812035,6164.272927,0.000934429,17.17292408,OR014@6_0
OR014@6_0.csv,0.528570547,2440.749761,5.899425774,2.185501846,3316.40625,2869.496373,2.989173682,3398.4375,8.228142069,3398.4375,12.41581682,7.70E-10,1473.781983,0.249273113,4148.4375,0.620888017,-8.20E-05,1.973255312,2440.749761,9.82682942,3.129402867,5014.099099,0.000954734,17.76140821,OR014@6_0
OR014@6_0.csv,0.479773201,2377.101875,6.550865112,2.156817741,3351.5625,2832.691661,3.031885117,3398.4375,8.149255925,3398.4375,12.10826072,8.32E-10,1463.536195,0.258533434,4125,0.604773473,-0.000104949,1.950127489,2377.101875,10.3574367,3.217741807,5301.177516,0.000975372,18.26206254,OR014@6_0
OR014@6_0.csv,0.520542256,2372.387577,5.83947117,2.154677966,3269.53125,2755.702051,2.965274559,3421.875,8.16231007,3421.875,11.32272492,7.53E-10,1491.684968,0.279647571,4125,0.667590974,-0.000147003,1.849557687,2372.387577,9.292511748,3.043079823,4741.291422,0.000995935,17.33556501,OR014@6_0
OR014@6_0.csv,0.50275734,3443.495264,7.106001225,2.595907989,3339.84375,2815.930851,3.38911678,3398.4375,8.13860678,3398.4375,14.95521957,9.21E-10,1514.373381,0.270291662,4148.4375,0.703449888,-0.000116519,1.961486758,3443.495264,10.9405003,3.309596883,5608.156941,0.001017197,20.39100521,OR014@6_0
OR014@6_0.csv,0.52209065,3300.048021,7.106467196,2.541263389,3316.40625,2813.758946,3.525193615,3398.4375,8.15142679,3398.4375,18.64121733,9.38E-10,1467.705369,0.258737399,4125,0.665064426,-0.000119135,1.981377728,3300.048021,13.24622035,3.321494377,5648.550347,0.00103837,24.99538754,OR014@6_0
OR014@6_0.csv,0.52130425,2679.614926,7.052424709,2.289948652,3363.28125,2887.502189,3.165199999,3410.15625,8.176229005,3410.15625,13.89044356,9.83E-10,1489.96377,0.244196906,4171.875,0.627762198,-7.28E-05,2.047362,2679.614926,10.52910717,3.353224697,5756.987324,0.001059846,20.35441705,OR014@6_0
OR014@6_0.csv,0.517464569,2767.302572,6.054609424,2.327115149,3351.5625,2854.488542,3.007720264,3398.4375,8.180132367,3398.4375,12.45532258,8.64E-10,1486.357857,0.250042131,4148.4375,0.648326603,-8.94E-05,1.920335031,2767.302572,10.57925118,3.121265137,4988.05558,0.001081509,18.89558542,OR014@6_0
OR014@6_0.csv,0.540920271,2578.710505,7.094624269,2.246419419,3316.40625,2877.321449,3.666922737,3398.4375,8.172016218,3398.4375,17.82805246,9.94E-10,1457.35278,0.234642237,4136.71875,0.627504669,-7.67E-05,1.97071462,2578.710505,11.31722391,3.313357871,5620.910276,0.001103355,20.15664693,OR014@6_0
OR014@6_0.csv,0.494438095,2566.155458,6.216247447,2.240944141,3292.96875,2821.000748,3.027385125,3421.875,8.167299567,3421.875,12.65502506,9.23E-10,1486.629709,0.263618279,4136.71875,0.651927698,-0.000112195,1.944006475,2566.155458,9.578779784,3.161551616,5117.649215,0.001125374,17.30577208,OR014@6_0
OR014@6_0.csv,0.511236943,2975.783716,6.926549375,2.413182856,3304.6875,2817.284977,3.30717132,3421.875,8.143642906,3421.875,14.46876108,1.02E-09,1475.889907,0.259564913,4136.71875,0.667278854,-0.000115521,1.959574667,2975.783716,10.85789941,3.281231819,5512.438913,0.001147767,20.79272571,OR014@6_0
OR014@6_0.csv,0.521797856,3195.460458,7.229762993,2.500669366,3292.96875,2839.928672,3.541105601,3410.15625,8.179887723,3410.15625,18.15133769,1.10E-09,1463.790869,0.249018382,4136.71875,0.661684028,-0.000104984,2.042324786,3195.460458,11.53146392,3.376514997,5837.237004,0.001170514,20.78758489,OR014@6_0
OR014@6_0.csv,0.485799387,2925.970624,7.454678726,2.392899896,3316.40625,2858.896305,3.408673199,3433.59375,8.099752788,3433.59375,15.12547544,1.11E-09,1442.194152,0.241079638,4136.71875,0.667275262,-8.84E-05,1.959955305,2925.970624,10.17469148,3.360967647,5783.605005,0.001193141,18.90295901,OR014@6_0
OR014@6_0.csv,0.522448449,2178.415538,5.851491566,2.064714049,3281.25,2835.797184,3.236263433,3421.875,8.212400987,3421.875,14.66728595,9.61E-10,1445.95614,0.245114794,4136.71875,0.605605486,-0.000101244,1.918187049,2178.415538,10.02672047,3.087220938,4879.837758,0.001216301,16.84355051,OR014@6_0
OR014@6_0.csv,0.504324528,2900.27311,6.568253193,2.382368828,3363.28125,2887.616705,4.021202333,3562.5,8.159869849,3562.5,24.14116771,1.03E-09,1444.852025,0.242444717,4136.71875,0.660958771,-6.69E-05,1.882881457,2900.27311,13.63004811,3.180172287,5178.109836,0.001239338,25.04557282,OR014@6_0
OR014@6_0.csv,0.536743864,2144.594529,7.172214048,2.048623484,3363.28125,2875.039745,3.775059777,3410.15625,8.145052164,3410.15625,20.31054145,1.13E-09,1428.690673,0.23637633,4136.71875,0.578192649,-7.69E-05,1.936385376,2144.594529,12.82231046,3.304815028,5591.962814,0.001262871,23.57954732,OR014@6_0
OR014@6_0.csv,0.560678972,2420.623874,5.877394082,2.17647261,3375,2894.771715,2.870117263,3421.875,8.211215266,3421.875,10.19872136,1.02E-09,1500.758492,0.252711781,4183.59375,0.628789391,-6.34E-05,1.914292547,2420.623874,9.034368682,3.088998226,4885.45794,0.001286577,17.28419097,OR014@6_0
OR014@6_0.csv,0.472893221,2927.300523,6.524117957,2.393443639,3304.6875,2823.404308,3.251573825,3574.21875,8.154909095,3574.21875,14.66724949,1.11E-09,1472.213334,0.255494773,4136.71875,0.668843604,-0.000110503,1.941632552,2927.300523,10.45943607,3.208434965,5270.556121,0.001310249,18.91011558,OR014@6_0
OR014@6_0.csv,0.511948703,3045.590585,6.541611434,2.441323381,3316.40625,2891.49499,2.953604677,3574.21875,8.183086252,3574.21875,12.27082501,1.17E-09,1463.593583,0.237963599,4148.4375,0.645987703,-6.90E-05,2.015546287,3045.590585,10.4476549,3.256384232,5429.267593,0.001334475,20.24260915,OR014@6_0
OR014@6_0.csv,0.550484015,2399.008899,6.401484083,2.166733407,3351.5625,2874.032034,3.297191607,3433.59375,8.184983173,3433.59375,13.68968141,1.13E-09,1469.578753,0.246186207,4136.71875,0.643687147,-7.67E-05,1.914947571,2399.008899,9.460822757,3.173091282,5155.076242,0.001358672,16.94761301,OR014@6_0
OR014@6_0.csv,0.518662595,2257.503847,5.143942038,2.101860068,3304.6875,2909.923912,2.689703038,0,8.217186262,0,9.10012834,9.87E-10,1469.02299,0.238687006,4183.59375,0.652058471,-5.20E-05,1.851420591,2257.503847,8.238303143,2.927746615,4388.710524,0.00138321,14.51512946,OR014@6_0
OR014@6_0.csv,0.484358982,2568.136587,6.372753456,2.241809003,3363.28125,2893.832196,3.279088448,3398.4375,8.119929573,3398.4375,14.1405421,1.14E-09,1432.666154,0.233578814,4136.71875,0.665177099,-6.18E-05,1.848784988,2568.136587,10.85434795,3.129018918,5012.868808,0.001407991,19.2896697,OR014@6_0
OR014@6_0.csv,0.523775159,2455.92693,5.917684217,2.192286304,3316.40625,2874.282282,3.222490958,3421.875,8.168843537,3421.875,13.49428286,1.11E-09,1444.202742,0.238280728,4136.71875,0.644806842,-7.36E-05,1.841603188,2455.92693,9.918281547,3.051095954,4766.303497,0.00143303,18.00538751,OR014@6_0
OR014@6_0.csv,0.529076052,2990.083939,10.27782953,2.418974221,3398.4375,2991.79605,3.769010707,3410.15625,8.125672509,3410.15625,19.90703312,1.87E-09,1379.684602,0.201761405,4125,0.583306471,-1.79E-06,2.285926318,2990.083939,12.49412186,3.937421576,7937.683797,0.001458468,24.8389471,OR014@6_0
OR014@6_0.csv,0.527659901,2508.626274,6.294444069,2.215682529,3351.5625,2896.26314,3.128998994,3421.875,8.185722743,3421.875,12.8062397,1.24E-09,1452.259744,0.237489916,4148.4375,0.630816827,-6.30E-05,1.932214479,2508.626274,10.088473,3.166685469,5134.283194,0.001483605,18.01275115,OR014@6_0
OR014@6_0.csv,0.486436991,3098.261562,7.344923843,2.462343228,3363.28125,2875.356769,3.971566068,3398.4375,8.092640537,3398.4375,21.95861885,1.36E-09,1454.650914,0.243558009,4148.4375,0.693643341,-7.47E-05,1.887803749,3098.261562,13.27612093,3.302836181,5585.268142,0.001509233,25.04217837,OR014@6_0
OR014@6_0.csv,0.524876252,2067.42335,6.134378953,2.011426921,3386.71875,2914.879951,3.305660234,3421.875,8.153886922,3421.875,14.53700968,1.22E-09,1452.07097,0.235898357,4148.4375,0.628314555,-4.89E-05,1.850094557,2067.42335,10.50694224,3.091476803,4893.301158,0.001535227,19.76731542,OR014@6_0
OR014@6_0.csv,0.498059456,2280.553721,6.604460862,2.112563166,3398.4375,2970.963207,3.473969132,3562.5,8.111830888,3562.5,15.52021925,1.30E-09,1420.847824,0.219088826,4148.4375,0.61054987,-1.43E-05,1.849643902,2280.553721,10.29763366,3.166329646,5133.129434,0.001561228,20.91443199,OR014@6_0
OR014@6_0.csv,0.489596389,2494.153683,6.550600164,2.209282004,3386.71875,2951.401691,3.960040255,3398.4375,8.133486081,3398.4375,25.49442077,1.32E-09,1446.59404,0.229761292,4160.15625,0.626337779,-2.67E-05,1.873486103,2494.153683,14.60144197,3.171837061,5151.001774,0.001587417,27.71129393,OR014@6_0
OR014@6_0.csv,0.465531653,2483.904164,5.904827283,2.204737899,3363.28125,2876.435883,3.148513368,3398.4375,8.105660543,3398.4375,13.64350092,1.22E-09,1429.745685,0.242738827,4125,0.692023376,-7.01E-05,1.786027431,2483.904164,11.10859867,3.015745558,4656.497289,0.001613879,23.44567571,OR014@6_0
OR014@6_0.csv,0.436870496,2698.560177,6.970853155,2.298029522,3398.4375,2914.067837,3.071492446,3398.4375,8.071566003,3398.4375,11.81018924,1.44E-09,1436.333497,0.23269845,4136.71875,0.672546847,-5.06E-05,1.896834357,2698.560177,9.698223158,3.250974274,5411.242871,0.001640724,20.06019665,OR014@6_0
OR014@6_0.csv,0.490493581,2910.386994,6.95244373,2.386519132,3386.71875,2929.349531,3.243299895,3398.4375,8.12251524,3398.4375,15.24547518,1.50E-09,1434.867236,0.229795511,4136.71875,0.650008878,-4.25E-05,1.967688606,2910.386994,11.76736303,3.290021608,5542.011996,0.001667674,23.62974755,OR014@6_0
OR014@6_0.csv,0.509117273,2930.444494,7.142765647,2.394728594,3398.4375,2958.23221,4.046859912,3398.4375,8.114408603,3398.4375,27.14179931,1.51E-09,1450.037974,0.226087211,4183.59375,0.624269488,-2.28E-05,1.904381531,2930.444494,15.64554792,3.281681682,5513.950547,0.001694815,30.0108784,OR014@6_0
OR014@6_0.csv,0.543149894,2342.236961,5.195881307,2.14094231,3363.28125,2909.703801,2.997743812,3433.59375,8.193553758,3433.59375,11.70504169,1.21E-09,1463.060662,0.236273032,4148.4375,0.682887485,-5.01E-05,1.778610352,2342.236961,9.230460061,2.891251647,4279.980078,0.001722217,17.62121648,OR014@6_0
OR014@6_0.csv,0.516097912,2789.074016,6.800574797,2.336251374,3363.28125,2884.536513,3.676347414,3398.4375,8.122254419,3398.4375,18.50186118,1.51E-09,1464.021041,0.245087063,4136.71875,0.662895074,-6.83E-05,1.869624617,2789.074016,11.84983522,3.208749134,5271.588354,0.001750031,22.53266919,OR014@6_0
OR014@6_0.csv,0.516652614,3125.606137,6.983392509,2.473185408,3304.6875,2857.479358,3.611843709,3398.4375,8.136081676,3398.4375,19.39049507,1.59E-09,1474.917547,0.252346463,4136.71875,0.694582438,-8.85E-05,1.941951591,3125.606137,12.69372021,3.279415877,5506.339068,0.001777795,24.80730551,OR014@6_0
OR007@12_2.csv,0.438670395,13392.64581,49.01754164,5.11944335,3257.8125,2904.135821,3.970111661,3316.40625,7.911481345,3316.40625,20.98631732,9.64E-12,1087.646319,0.153511825,3667.96875,0.551191428,-0.000129086,4.302620928,13392.64581,13.99943444,8.217669286,34575.40531,1.42E-06,31.90785168,OR007@12_2
OR007@12_2.csv,0.358618994,18709.52817,66.88403667,6.050913821,3304.6875,2999.681096,3.64877496,3433.59375,7.775907912,3433.59375,16.01196831,3.40E-11,1015.965469,0.124015857,3679.6875,0.615375379,8.78E-06,4.752049875,18709.52817,13.32721867,9.458647614,45806.59952,2.09E-06,33.49636371,OR007@12_2
OR007@12_2.csv,0.351459083,15684.34146,48.38630671,5.540164935,3281.25,2953.548907,3.230278598,3375,7.841604406,3375,12.45034625,1.66E-11,1047.498897,0.139289848,3691.40625,0.612404638,-5.83E-05,4.306328408,15684.34146,11.24678064,8.181122849,34268.55478,2.08E-06,27.57177745,OR007@12_2
